id,predicted_price
9542840410,280690.4112534028
8665050530,451341.879953622
5592900205,356677.87160980597
5450300010,495667.02120175236
2459960030,359657.7095616605
3331500455,537110.4807191388
3432500705,417202.2923019307
3702900165,313184.8051271569
5249803550,557570.213537879
626049058,464050.90191457747
1788900380,203262.1319235887
8075400360,275518.09725618135
9113200250,709540.3102395526
2738640040,758725.0555570456
7821200307,473075.08818281064
3530440140,257316.497081613
3582700130,452046.62168514926
9276200569,747211.6380744869
7197800020,594306.2129591409
686200490,593433.3195488836
3501600100,367154.9708317728
6383000690,532316.7761717188
7604400150,365030.8740174706
5249801411,754390.6909378931
2607720420,349676.039544194
9561100010,385271.9289510129
1796370590,259824.51902152714
4077800593,419604.67521498946
854000165,238617.04810925614
5536100010,667186.7769432676
4188000670,806930.2834931982
31000165,1323504.0838462166
662350050,1131008.9019068591
4137000280,294613.2952919955
6169901130,986409.131787865
1953400510,283893.4806823532
7518506716,913221.4728059652
1552520010,429196.3423815031
7955080270,297936.45543662703
9212900100,492853.1064979279
3438500798,319093.28576715535
7899800890,212168.75057585654
4319200605,468464.0487857546
1329300480,362224.5855113501
8935100100,765421.8838990168
5016001260,416169.6901905284
4337600280,319340.957335443
1446401220,205190.47253111913
7135521530,651988.4049861281
6888900115,275331.5603898516
2413301070,308895.9042328071
345700040,222594.11922189
5566100145,328053.155918941
7634800070,435061.9575109863
9346910500,625167.6551845119
3529300060,302350.81252365944
8128600060,1168215.3513930526
8572900275,180674.35865395959
4139420590,1442315.3891567723
9274200322,612687.6461344605
1472700200,650973.161190806
8820903380,609564.1873485096
8563010130,837282.9323766656
8965450110,801048.061932235
9274204230,456401.7441887495
8165501700,396458.58624525473
2193340260,479083.8765023534
1860600290,834859.5546511125
1222000055,226784.79730277107
2492200280,415571.5678933328
2488200455,410517.6593904186
809001520,1019463.9582122688
1796361140,255513.61836831667
6398000011,853572.0715690276
6813600365,504101.57862929674
7504100920,847899.9784003933
8835770330,707035.4021762778
524059322,677211.8303598904
4307330280,455256.70188509795
1245002952,1041453.2449331195
2021069059,271129.5287858402
5700000595,605286.2233668293
3629970930,729856.0139811994
3336002215,264797.7618401531
5100401060,676558.4158059955
3278600750,338957.73460294213
1126069045,1314780.5535395886
7568700175,324773.13514877344
452001475,492693.1757206281
9283800230,428133.31613378273
1737300130,633005.2526882628
6189600040,490516.65626175253
3679400025,524757.1040914527
1096100010,328673.91548696056
9513900050,240048.71227767778
5452800645,625311.7980947421
273800100,237417.9332136531
7228500037,421044.01026476466
808300090,546934.2965945463
2493200215,663060.9184977841
5035300255,659359.0828952414
3380900160,386241.33893243154
3630000130,382332.7970292721
7300400670,289733.53111973446
6798100070,368106.2083373122
8078400010,521052.4311747992
5566100060,361159.67993131914
2768200212,462926.11943844776
4035900060,602498.1342787119
9460000110,408971.1857736516
7199320190,554993.2119362528
2225039081,442657.95688784635
9512200050,692698.1997310531
2634500085,332286.8496336078
3654800200,281395.5757835347
2724079090,1192248.7064089887
2597520720,678488.7870387585
3034200426,366564.9447948731
984000130,291868.15532180446
7852020670,388075.8888854816
7923500060,700214.0756672409
2310030510,283807.9321371005
2205500540,370539.50635898544
2493200015,457708.03928093985
7853361420,417446.9499739974
5652600605,534751.3036943284
5285200020,303599.8938358712
9406530150,333524.22470943443
5706300020,414271.72903043707
3278602490,463789.13885663
7197000100,492362.6967125095
4447300008,441152.557666009
7899800045,283575.9837901391
9250900095,372186.9300626251
9268851740,517216.24034839723
8682261440,498327.40384924255
7284900385,907777.2685410007
8079040300,480921.92181601754
2225300585,396280.7575966071
3223039013,410608.2659339869
2013801350,265665.10796137585
4055701110,830197.0166508236
3578401770,426555.32843297796
4046500720,630491.2838500999
6145601745,414871.56782154134
5207200195,651137.9153112862
1972201856,566585.5419056609
7212680080,264133.5648767329
7277100510,699448.7737140593
522079022,549155.1893997238
5605000440,756661.3942519566
6632300230,346420.7258893268
8815400165,615856.9904800735
6708200320,569331.0771168547
2426059076,655555.4071625553
3260200200,481526.14142365695
2770601741,441607.2653709274
4338800500,232217.66413900553
9201000320,720446.7520918362
7655900038,380840.1278440815
3625059140,544289.320864926
4222310010,227715.97238322202
2114700115,382468.19309556915
3291800710,297027.7981082155
9406590010,451463.02354130003
3025059124,2465341.1630841764
7972601250,480775.5104652348
930000470,1042561.0328956109
6690500060,492875.9446290526
16000015,195238.06285308453
5693501102,581427.5089070214
8079040490,506066.9755560713
7225000155,341841.3201649841
8819900170,796480.142199449
7972601270,415019.9361307753
1224069074,788382.1683222981
5126900321,342618.03454965516
3438501860,331934.1351561041
2822069080,417052.52488627814
1656600310,613298.1887761813
3856900507,1257095.8097299905
1626069139,533378.5628436116
2524049257,1167755.8244914822
3904960150,510475.0336251545
7214820610,496041.6958825247
7977201845,573702.4418043692
2428100080,821741.6079502194
2202500135,319629.1451462136
1523550220,669669.2048733481
2313900610,421242.6410050282
4123840050,383111.24933036586
2125059124,1139009.144124386
1225039067,464525.7124197101
6431500283,490760.88715843065
2473380010,278229.0850264478
5694501195,448857.61867660447
2881700046,378019.7702911444
6837820330,380356.15273730597
2337300370,199592.75039992708
3876540630,239811.07238973666
626059317,355276.0740750964
3374500520,393066.286182735
7228501903,404302.6687390518
4019300051,479559.6271791784
4232902615,653991.4703695663
3546000090,243844.80190898548
8127700215,793242.0191308289
3438501100,468672.4185273703
1769600066,836094.3717457565
8146100610,436415.0056514048
3052700695,532521.879847653
7954310210,637200.6408947251
3761700053,2182013.540089243
1320069179,375497.07233065
1331900410,779906.9126672389
7303100210,295427.8803812352
2464400285,452747.1344674707
6163901150,354437.785655471
8955800045,402393.9820770106
2314300200,516814.44990338717
9528104360,411028.5524557824
4177100005,561816.3920275377
8856960260,299440.63375724416
1828001220,567236.5174566779
3066400710,780363.7263589748
624110610,1101304.706495243
4040800260,330558.4144862647
5019500215,575592.310781377
2481630180,1339704.7807988552
7203170190,653342.3815514414
510001280,1014655.2008377333
9430110120,748101.055435271
1565950030,324254.8790920108
9828202255,794116.5924370791
3878900270,547158.9954152833
8091600080,202098.62135660305
1112000035,281569.01732010685
2228900270,319869.38814118656
6648701740,284493.02808174555
1245003740,625382.7376763676
2174503441,469240.8324548491
7708250010,300798.10798365634
6072300110,613273.995904107
2329800140,246675.2150483869
1494300040,513953.817705532
3832050130,296652.6661702256
7203100730,859865.8524998907
7199330170,443653.3755420039
7785000220,621211.510548483
1250201175,463442.42184279487
4054500180,1102352.7829398979
7905200061,423721.26090105297
3751604895,224257.21465851477
5220300140,297603.21984818287
3323059027,332246.37442882964
8651611980,914479.6246507127
8673400190,512832.7159673355
1668500100,878420.2920720549
1023059365,549889.3326610822
3308030060,336619.5242546076
4232400860,983958.6812588514
2144800615,264902.40542643005
1568100920,1985627.9506737357
9406510040,485115.6955941228
2923049421,428597.3227371378
1051000040,1304744.70577055
2077700042,565111.317978784
9423800030,209788.62287948758
9818700455,742459.377133833
7133300675,406871.0256093258
4113800550,736749.789708307
5553300375,1517971.60510264
2025701530,246822.2667503481
7942601155,479862.8455690886
7524300020,288693.8841957663
2520069100,324384.88232567953
5412300410,224284.87387761613
7504110760,825759.6411302361
2594200350,384603.64219462103
2722059013,325640.16910998017
8078430480,554446.500545238
1423069162,508728.00086953264
8856001090,207498.1047490356
7000100631,665374.9702753013
4222200280,245937.0393026509
7971300050,544598.5456539365
2009001600,287847.1787620217
6619910140,714421.422812856
2877100985,489648.54512252583
1196000007,424752.85583351646
1330850130,824600.2500728392
6664900410,289299.16742552497
1231001110,274744.33317072695
9235900030,284758.000492907
9407101840,280869.30314894055
9523103001,379511.5895297503
2149800278,201151.8425258767
7234601198,724366.8405957745
9476700035,438759.0030970719
9297301065,824344.6764343199
518500700,838919.019367506
7843500090,308121.9935560584
6056110780,327497.735634392
2345700260,384693.3852080923
3509600070,286763.74667717377
1431700280,324412.30015310243
1623049174,337044.19682702725
3024089049,337132.79436018044
7853340450,350761.01518612774
7732410360,819240.2915053675
1446800995,373124.6400833979
2946000285,247281.45468273188
425079100,543867.638356838
3876313040,502967.6972303782
1762600260,1069492.1757689547
1925069121,925316.2289745619
7443000480,889475.7312455024
7820000015,350020.5545463862
4027701253,463194.7033654718
2826049165,370782.4838633185
5426300060,670223.9232373765
1278000210,214680.53537389706
923000270,356771.0935419315
7657600005,283680.30483103753
3024079057,354449.7437873237
3276180020,299094.85781323153
7304300760,300607.20004810835
3908100020,529917.2205458056
8835400805,696312.1033370615
4051150070,226026.3451661354
3904930530,444213.44986754947
6163900971,391625.7263314775
7942600310,444333.49751405313
4365700330,267868.45267312333
423059207,306122.4232079356
3992700265,382503.6573400193
7177300090,509143.75888271746
2540820010,611003.160789055
5700002510,1170251.2747626943
5201000030,632043.6642380387
7631800015,2317897.865613522
2922702965,705847.69178588
1525059198,851158.9210816326
1245003160,772026.3398128658
3810000455,326047.0007067615
7855600080,619163.5117444803
5701500030,1106623.8172211468
7504020400,688530.9803372342
1402600570,289662.43093866797
7575610760,291043.3821942037
8731990370,452941.36909740017
5021900090,715566.9458639899
290000075,423417.86243556463
2841500010,551190.1505323617
3955900830,514588.46096851846
7852110140,501110.8242056428
1311400350,249035.53932738706
7773800015,703874.6216461859
4123400320,480879.71333004464
2725069157,893674.5620586592
666000143,614924.6226454973
5101408678,578849.3586058298
6371000026,388573.4239591687
2024059084,583252.2870929029
7283900036,362953.0296327523
8881900230,646877.4622684459
3959400135,401795.6513957556
7696610270,236363.02310358355
1689400150,873000.8938620193
5103900015,344895.177651062
1441000350,500440.9284291343
5101408735,325049.3676383201
3126059027,1974578.2323627574
2320069014,607154.1651378791
9541600015,682943.6811832003
8682320420,677885.8076925962
1562200090,603448.3400858679
3395070980,611684.9995596502
7349600230,242617.66798264498
522049122,294080.91106109193
869700060,320775.39201117214
811000055,1246080.2634990504
1221059176,394422.9468958202
1523059103,481593.8439757352
2025760210,953986.6894621361
9218400088,386559.7062038686
8682292020,482285.3193342875
2623089135,383287.1310147695
3758900259,1277378.3827447114
524069049,544487.1221387547
3121500150,777927.9449033942
5581400080,887357.9702294869
8087800020,485660.2195240524
4070700290,789412.2467545674
3296000170,582050.6540878835
9238500040,537661.2007447499
2744600040,355825.8583569152
6813600380,572501.4457878901
6140100150,483831.4165515112
2201500555,365664.7745202085
2600110250,605589.9948534714
4337000275,165285.51968512457
1186000150,550854.3140365975
1972201963,507650.33276555524
1105000745,350257.31996002735
2887700560,643262.0240421976
4039700080,738897.0013504482
522049104,304254.9596040139
4202400078,261314.44622944167
7520000695,214603.13869057444
7714000310,400107.1070669955
4319200060,784619.856054656
8624700015,783420.3808344367
5104520610,321904.8398435956
2354300845,258898.50224821578
3824100291,503490.0930010961
6151800612,283824.0164164548
5454200080,914874.061015927
6413600290,381902.1271777994
2131200065,381169.1061092868
1459920010,286592.52821117966
50300090,378736.16822143935
2326300090,629300.3077289507
7714000070,382335.72569743777
3630180500,929102.4993038021
1727850340,1116733.1020855168
8691430330,1080726.6306938026
2310030390,267213.9485000129
5561400610,488578.06069032697
7010701016,474325.16816519096
7883605915,248666.60464660823
1282300995,344444.6196931118
4040700310,453808.90216360317
3353400435,246273.6901321991
2143701015,614809.2559001878
255450020,388276.46781309525
1020069017,428559.7287856182
4038200120,462835.2636281079
9284801100,327149.97878968716
1965200075,683388.2207748737
847100047,524229.14811193425
4038700720,454513.154653606
6815100085,758048.8954684696
2508000020,315181.22334074974
255520180,845012.8253621517
6822100750,552063.7266373476
869700050,355652.56170603394
1775801405,571674.9739589518
6600400090,223418.45913787826
7202330270,453544.43025559385
1683400165,829980.8024756629
2625069070,963374.9278221739
7625702440,446483.55808074295
3388000640,217877.78163576184
1899400365,262492.46936723427
6899990200,908748.5888344683
5569700020,829897.073634654
986000045,387898.01905611204
3293700221,322282.0187662159
3764800250,394932.9867949858
2291400566,383002.3523189596
4219401236,1270221.32826587
4239400840,192430.49701541313
7211400990,210387.3853557413
7696500280,211121.4163213389
7215721070,457610.68315228855
3204850140,358883.06064695655
4322200220,639889.9842474188
2566300100,881025.0673907471
1944900090,407681.2517669632
6648500390,270285.28959266585
7385300020,730201.58080108
1704900135,335025.61866419367
2877100655,650605.2912997515
2726079098,690349.7579212242
7625703800,471874.5591491958
318300040,598397.7327011174
7922800190,430067.3685445082
2023049361,305170.41637663904
8946400210,547893.715036468
6071600450,504826.40971650236
4343800100,374402.04565141373
1443300140,401439.92842526245
1024039001,880174.6801258209
2767704860,593080.6317471344
7234600851,812238.5387975632
644200065,689164.6146834322
7784400035,852958.3031660991
3826000560,245957.9351397936
9272202260,681477.6090028412
263000253,435388.663824149
3621059043,647133.6529950796
240000130,652044.7369203776
1352300120,192511.5765475224
7849200861,211457.81546272163
2487700130,568672.4208012808
1796100140,327730.859975597
7234601221,601720.2683657533
8651710190,462498.93782026833
2916200091,558834.5131625287
1232000915,469662.19880466856
1545801970,264073.8508259509
3211200420,357874.202727994
7686204675,214126.4499902206
3141600210,187290.96482870518
3959401284,624991.4237920652
2113700825,355195.4427862516
3876000710,479046.9740597614
522069022,452802.7894658048
3214200070,334756.6721382449
1221039156,325219.3164906638
259600790,414357.12516679475
785000040,544180.0937425841
8138870470,480891.9219224591
2596300035,350030.7580935599
540100057,1180169.1485861081
3073500045,637014.0977912481
5363200266,388906.82110089087
8682261650,529506.351505448
3224510080,879506.3339781284
3211270160,457674.6328244559
9269200520,262521.15060023067
293810190,526733.7324764339
4197400043,399808.15534743504
3026079031,436380.5065657939
5332200405,925961.0989338795
2473411210,328373.73252503725
9268200315,506485.34299579595
8123500050,618197.8441388046
3221069091,452755.4554916053
2485000165,631423.1094150298
4058800215,840659.0545891247
1926059039,927833.2437479161
2533300680,807303.7763274219
3343903640,357601.45037808514
5700003705,1550695.731318579
2023049372,506464.3961736177
4058800830,661201.6355776775
3333002302,499037.717181566
2944500340,316036.59430275764
1982200790,557774.0060206405
8929000270,471541.3243801514
8122101440,308564.898440353
7525530470,794607.1203108088
9332800020,606265.4554241712
3878900525,269955.8587327594
5420300210,216999.94186419423
9232900165,325770.00433757564
6414100026,375374.7392884112
3013300660,929665.4500637405
7954300120,608001.6484559919
1081200360,320701.0789132884
2877102345,494418.0225724945
2202500255,443896.55424772506
7984400050,223059.7297776487
9558020380,485718.40796483366
7812801850,219189.2997545869
8944460020,370710.79413551517
2306400040,555550.3779763316
8649400410,280762.73148075806
7889602020,252294.4711017777
2041000025,453373.20702633733
871001484,551855.7967870899
2767602141,578608.2261385646
3630180470,748146.897638869
2769602140,430085.02864468866
2473250280,295388.06804783165
5422560660,551025.5814714401
3756600240,427992.0479804646
8651600160,693702.5938909356
7202300540,857142.9096459679
8961950250,469870.8175468144
3303000130,448421.4190785046
798000062,332034.84006484755
1695900150,871964.3593300935
1604730150,570153.2409202788
4136930310,411651.5468115644
8835401250,1490477.903692021
8665900328,515194.85061867686
9262800255,324764.8879450499
1853080570,836212.5332895338
5556300114,935414.636606781
9517200290,433095.82988148404
4037200295,426663.1564843647
7417100123,373996.66259982076
2620069077,256222.7570038195
7922720040,690364.7668063577
558100090,603468.6630045178
257000037,346897.33285113634
3319500385,538920.6921834063
9297301520,349744.56442973565
3580900090,376469.5559182364
1321039076,209640.88618687005
7227801581,275812.26712423714
9407001620,249974.75373841194
2130400150,423223.94731371576
2312400200,255649.83714330097
4046700210,444875.84616624634
1193000480,838747.5319697695
1492800296,529302.0846570334
3013300017,445726.64726387453
3630240140,573288.2047995415
1049010390,389450.34694023686
9320900420,214938.1763423168
4315700060,326901.5345744018
2591010290,392775.3253688809
323089085,487601.16802992893
6600400270,214486.1317896474
2919701105,495854.2126446171
7202360670,884244.038173776
8927600100,671897.6438454443
3211700045,630206.6649731046
4027701326,517089.96736218315
1601600195,290320.960772207
7853280350,652795.3018499607
3629970130,648400.7081700377
7203120020,857944.1999205059
9542900190,394877.8237688776
8035350120,644871.9581536849
1238501184,1092849.5674352534
251200240,513769.23966781807
8945300200,207496.17197627795
2162000160,1047838.3522086316
5466310060,193215.67154095438
1239400064,888974.4307229968
5205000020,370956.6985424466
1720800305,793672.504316829
7280300375,584845.4253612501
2095800400,526994.4650083542
7852010950,502887.34537043393
1428001160,563285.8566947443
9528104910,673738.5919733571
8644210470,867434.9591818196
7923300310,422773.8807069923
254000100,766784.0037823373
1931300688,487308.9348292236
7007700030,467182.54296637094
422049178,246621.41868208384
422069067,424869.0131039409
2923049393,473544.3144803521
930000305,418625.97733411286
2461900448,536456.1981854265
2610100020,299437.2803009861
2895550050,262608.4478146665
7701700040,290074.1973112384
2460900020,546933.5024771979
9827700105,648322.3947988753
1005000240,278379.4594648193
7200001254,529471.3673453783
866400040,557325.462067442
305000170,648302.4940664826
2260800110,864997.5258058782
3442000127,754140.1437160263
5253300437,527354.3722135259
7576700150,993351.6272356252
5469501410,555013.5605766765
5104531120,775753.2567191505
723049434,376885.4330689814
622069006,1825696.5492390562
2517101200,292031.0670237711
8159620160,249540.4359891427
5561300640,386430.7197381633
3317010130,256193.21154617844
4364200250,407654.4463183161
8732300060,685670.3333190084
5603700025,816673.7366960947
3585900190,1281688.9117536936
3996900575,290058.8085784028
8731801260,254301.08160104224
3810000860,446063.3947024476
5700003585,2030714.974069479
6332000050,469263.82024745934
9286100250,430864.2908007219
9471201110,973356.8137876117
9290800050,600939.0306603119
7300200400,579082.4398234104
526069024,945897.2248063117
1454600156,1097724.859875367
3904980360,461992.85001211445
2626119062,270591.8307908811
8651730290,459107.9028541261
7611200195,657944.5196505992
1919800260,603585.9233219781
6632900354,296597.7888044305
3972900195,332308.4385793675
5151600170,312510.9106933888
7016000440,535605.7225454788
871000435,743419.4930890648
9578060540,531950.6666338833
2332700060,857878.7797767029
766000240,256240.92545319936
4363700200,298558.55326004885
7100000250,349914.0809398777
2781250560,221386.00614670635
2781250100,358114.2634106558
5419800220,268759.4580443238
7147600245,262483.9230752085
2926069083,1018641.7989561528
6189200125,721818.402281153
9542830160,258243.1153305776
5152200020,287479.6142311729
9412900045,565481.0606573563
6600410480,184618.81993852055
6979970080,595961.4642713242
5636010280,267287.17842517985
1732801300,862917.0501398374
5561401530,458317.22875994095
9578500510,426860.0957020236
7304300906,333187.74820505606
1223089077,527657.8495560936
721049207,315522.0570170509
8691330310,845706.7404782969
1523069204,391877.7957875124
3188100105,634934.2657839125
6608500290,445920.56213298585
2891400410,359151.12751663686
7663700551,313341.94032081764
5413200140,258856.06056255952
425069139,629150.2930250627
6713700155,364872.9574008178
2767603505,475851.5796260218
7789000080,234457.5024132323
9211500620,225354.10763027635
3750604417,226232.72696083656
7922800320,466291.22630980966
1471620240,287592.90292077814
2222059052,344244.34379426483
9551200270,980488.1295845864
2767603160,592349.1784277357
9406710060,368903.3161483468
8929000250,431474.6431768224
5538300120,382334.0333646546
2223069120,460367.5573784009
1652500060,1664519.8494795961
8564500240,441070.1245903084
3629700120,583504.9831795673
3943600070,449631.8643016444
4171200025,324270.7810737626
2425049063,2540198.9717830056
9828701650,395949.9704212387
3581000340,362956.9981134343
8100900015,404491.18567627383
2125059161,920896.6746180395
304000380,229176.83733794116
8146200070,1145237.6246149107
686530170,543737.044483778
2917200645,468020.7072826814
9547200530,664124.4728298486
2122059199,379078.32306699076
1150000740,672087.1172196652
5706200060,263070.8537382554
9265410010,242259.2203830994
4083800555,458656.4699309814
6152900332,338121.33032995474
2520900301,226455.18429313746
9828200790,435452.46917586075
1657530180,286451.7591382606
7471900045,288784.88320357946
9828200460,417040.4477579668
1775900140,498349.466659268
6139800430,525967.6975951346
7214400005,488773.5763643828
5332200026,479177.1583357495
9510970300,782226.9729976775
2540830020,422462.99983164994
3392100140,194572.61402279563
1326069191,442131.8947679992
2125059112,1144710.4954249596
859000022,468448.0660870079
8854100350,693553.0668685746
121059007,252258.74136856443
7977201707,466032.50907016866
3859900060,3058273.955712271
8815400735,705184.2618156362
705700530,318573.4778323523
6600780130,376214.7580077499
6378500105,420963.97805146634
8143000310,493139.4711634286
2877102330,596315.4156634696
3526039074,481237.87971867365
2115510300,268564.37569556385
3024059014,1983860.5528569329
2141330360,590672.4620083303
546000400,476671.98639963946
2071500011,447074.89240728226
7972000240,243581.929938705
7016200460,590177.0510543904
6204200180,469502.7811620125
1552100135,934886.0445743237
88000173,419779.1836225128
2581900235,750175.7145518016
9211500560,239439.2150821691
621069218,461325.0695296478
1321970240,304261.62893591134
798000630,338647.4437935444
421000285,241465.61843032204
2824600180,884826.4530451074
3832051140,335881.91796175373
1237500105,692969.5034329104
8802400906,265383.6044303051
3166900270,408901.5655429413
3682000060,397805.5541496981
5469700020,312529.7669062137
